Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),4,0,3,0,1,1,1,1,1,0,1,1,14.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),5,0,2,0,1,1,1,1,1,0,1,1,14.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,0,0,1,1,3,1,3,1,1,2,1,15.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,1,0,0,0,1,0,0,0,0,2.0
TENTATIVA DE HOMICÍDIO,3,2,0,3,1,1,3,0,3,0,2,2,20.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,35,35,47,39,34,39,36,32,35,43,32,34,441.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,35,26,46,53,53,41,52,52,44,55,48,33,538.0
LESÃO CORPORAL CULPOSA - OUTRAS,2,1,0,2,1,1,2,1,0,2,3,4,19.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),0,0,0,0,0,0,0,0,0,1,1,0,2.0
TOTAL DE ROUBO - OUTROS (1),89,112,112,137,117,91,74,113,77,129,96,138,1.285
ROUBO DE VEÍCULO,22,19,25,12,10,17,26,16,17,19,18,12,213.0
ROUBO A BANCO,1,0,0,0,0,1,0,0,0,0,0,0,2.0
ROUBO DE CARGA,5,11,9,8,4,5,7,10,8,17,9,13,106.0
FURTO - OUTROS,294,236,280,261,330,279,270,296,211,281,291,348,3.377
FURTO DE VEÍCULO,24,20,25,17,34,35,34,19,18,12,19,16,273.0
