Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),1,1,1,1,0,0,2,0,0,0,...,...,6.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,1,1,1,0,0,2,0,0,0,...,...,6.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,...,...,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,...,...,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,0,1,0,0,0,1,0,0,2,...,...,5.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,...,...,0.0
TENTATIVA DE HOMICÍDIO,2,2,0,2,0,0,2,0,0,0,...,...,8.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,...,...,0.0
LESÃO CORPORAL DOLOSA,32,35,43,38,35,39,44,43,48,45,...,...,402.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,7,9,21,19,13,9,5,15,9,16,...,...,123.0
LESÃO CORPORAL CULPOSA - OUTRAS,2,3,0,2,4,1,1,1,0,0,...,...,14.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,...,...,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,...,...,0.0
TOTAL DE ESTUPRO (4),1,1,3,1,2,3,3,0,1,0,...,...,15.0
ESTUPRO,0,0,1,1,1,0,2,0,1,0,...,...,6.0
ESTUPRO DE VULNERÁVEL,1,1,2,0,1,3,1,0,0,0,...,...,9.0
TOTAL DE ROUBO - OUTROS (1),204,208,265,235,262,206,243,242,263,204,...,...,2.332
ROUBO - OUTROS,192,198,253,224,246,197,236,232,250,194,...,...,2.222
ROUBO DE VEÍCULO,2,9,8,9,7,7,8,7,2,8,...,...,67.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,...,...,0.0
ROUBO DE CARGA,12,10,12,11,16,9,7,10,13,10,...,...,110.0
FURTO - OUTROS,629,498,634,712,792,809,791,722,630,652,...,...,6.869
FURTO DE VEÍCULO,35,23,27,25,40,25,16,22,24,36,...,...,273.0
