Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),1,1,0,1,1,1,0,2,0,1,0,0,8.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,1,0,1,1,1,0,2,0,1,0,0,8.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,0,1,1,0,0,0,0,1,3,0,1,0,7.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,22,29,25,31,27,29,28,25,19,30,24,26,315.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,10,15,15,15,15,16,12,11,4,15,17,5,150.0
LESÃO CORPORAL CULPOSA - OUTRAS,1,0,0,0,0,1,0,1,3,0,1,0,7.0
LATROCÍNIO,0,0,0,0,0,0,0,0,1,0,0,0,1.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,1,0,0,0,1.0
TOTAL DE ESTUPRO (4),4,4,2,2,0,1,2,6,6,1,0,1,29.0
ESTUPRO DE VULNERÁVEL,0,0,0,0,0,0,0,0,5,1,0,1,7.0
TOTAL DE ROUBO - OUTROS (1),125,109,167,141,173,176,156,155,137,163,141,135,1.778
ROUBO DE VEÍCULO,26,20,27,46,41,38,43,54,46,54,39,52,486.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,1,1,2,3,2,5,1,7,1,3,3,3,32.0
FURTO - OUTROS,150,117,135,131,120,126,102,143,147,122,123,126,1.542
FURTO DE VEÍCULO,28,32,32,34,33,36,58,55,42,50,31,28,459.0
