Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),2,0,0,0,1,3,0,0,0,0,0,1,7.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),2,0,0,0,1,3,0,0,0,0,0,1,7.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,1,0,0,0,1,0,1,0,1,0,0,4.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,2,0,2,0,0,0,0,0,0,0,0,0,4.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,28,22,22,24,24,21,21,37,22,32,24,33,310.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,8,9,21,10,15,9,14,14,11,17,15,12,155.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,1,0,1.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,1,0,1.0
TOTAL DE ESTUPRO (4),2,3,3,0,4,6,0,3,2,0,3,0,26.0
ESTUPRO,1,1,1,0,1,3,0,1,0,0,1,0,9.0
ESTUPRO DE VULNERÁVEL,1,2,2,0,3,3,0,2,2,0,2,0,17.0
TOTAL DE ROUBO - OUTROS (1),135,112,151,173,148,130,149,140,137,112,138,145,1670.0
ROUBO - OUTROS,132,108,149,169,146,126,144,135,132,108,128,129,1606.0
ROUBO DE VEÍCULO,42,36,43,30,34,18,38,27,23,38,28,33,390.0
ROUBO A BANCO,1,0,0,0,0,0,0,0,0,0,0,0,1.0
ROUBO DE CARGA,2,4,2,4,2,4,5,5,5,4,10,16,63.0
FURTO - OUTROS,107,114,148,104,122,100,126,132,108,132,111,115,1419.0
FURTO DE VEÍCULO,37,28,38,28,38,25,32,46,21,50,38,34,415.0
