Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,1,0,0,0,0,0,0,0,1,3,5.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,1,0,0,0,0,0,0,0,1,4,6.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,2,0,0,0,0,0,0,0,2.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,2,2,0,0,0,0,0,0,1,0,0,2,7.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,33,34,46,26,43,31,27,32,27,40,36,38,413.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,4,9,10,4,8,9,16,8,9,11,9,10,107.0
LESÃO CORPORAL CULPOSA - OUTRAS,1,1,1,1,1,0,1,0,1,0,1,1,9.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),3,2,4,1,7,1,3,3,2,3,1,1,31.0
ESTUPRO,1,1,0,1,2,0,0,1,0,1,0,0,7.0
ESTUPRO DE VULNERÁVEL,2,1,4,0,5,1,3,2,2,2,1,1,24.0
TOTAL DE ROUBO - OUTROS (1),96,86,84,55,54,64,59,44,37,46,46,63,734.0
ROUBO - OUTROS,95,86,83,52,53,62,58,42,37,45,45,62,720.0
ROUBO DE VEÍCULO,16,16,17,9,12,9,9,15,9,9,11,7,139.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,1,0,1,3,1,2,1,2,0,1,1,1,14.0
FURTO - OUTROS,127,108,120,130,98,114,114,106,117,132,81,122,1369.0
FURTO DE VEÍCULO,37,39,32,32,36,37,32,29,40,35,32,25,406.0
