Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,1,1,1,0,0,0,0,0,0,0,0,3.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,1,1,1,0,0,0,0,0,0,0,0,3.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,1,0,0,0,0,0,0,0,0,0,0,1.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,1,0,0,0,0,0,0,0,1.0
TENTATIVA DE HOMICÍDIO,1,0,1,0,0,0,0,2,1,0,0,0,5.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,1,0,0,0,0,0,1.0
LESÃO CORPORAL DOLOSA,32,35,35,32,38,26,30,37,23,32,27,36,383.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,6,15,13,12,13,12,17,10,9,13,9,11,140.0
LESÃO CORPORAL CULPOSA - OUTRAS,1,2,0,0,0,0,0,0,0,0,0,0,3.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),2,2,1,6,4,5,1,2,3,5,4,8,43.0
ESTUPRO,1,0,0,1,1,1,1,1,1,2,0,2,11.0
ESTUPRO DE VULNERÁVEL,1,2,1,5,3,4,0,1,2,3,4,6,32.0
TOTAL DE ROUBO - OUTROS (1),79,96,65,57,59,64,75,70,68,62,72,109,876.0
ROUBO - OUTROS,77,94,63,56,59,62,75,70,68,62,71,106,863.0
ROUBO DE VEÍCULO,15,16,9,11,16,23,15,17,15,18,23,22,200.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,2,2,2,1,0,2,0,0,0,0,1,3,13.0
FURTO - OUTROS,111,129,118,113,112,150,138,131,130,117,99,139,1.487
FURTO DE VEÍCULO,33,48,40,44,35,23,40,29,37,31,36,37,433.0
