Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),1,0,0,3,2,0,1,3,1,1,2,1,15.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,0,0,3,2,0,1,3,1,1,2,1,15.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,1,0,1,0,1,0,0,1,0,0,0,4.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,0,1,2,1,0,0,1,2,0,0,0,0,7.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,25,27,31,32,37,29,24,32,22,33,44,37,373.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,13,13,15,18,14,8,9,9,11,11,19,22,162.0
LESÃO CORPORAL CULPOSA - OUTRAS,1,0,1,1,2,1,0,0,0,2,0,0,8.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),3,2,0,0,2,2,2,1,1,3,1,3,20.0
TOTAL DE ROUBO - OUTROS (1),70,67,89,72,99,93,87,78,123,101,94,60,1033.0
ROUBO DE VEÍCULO,24,30,35,27,20,28,34,30,29,22,26,17,322.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,4,7,1,5,4,2,6,4,6,3,9,4,55.0
FURTO - OUTROS,108,82,129,109,105,95,110,120,118,112,101,100,1289.0
FURTO DE VEÍCULO,18,12,21,21,36,15,19,27,26,23,20,25,263.0
