Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,1,2,4,0,0,1,2,0,1,3,0,14.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,1,2,4,0,0,1,2,0,1,3,0,14.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,0,0,1,0,0,0,0,2,0,0,2,0,5.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,36,36,32,24,32,25,30,33,37,38,26,34,383.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,10,6,7,13,9,8,12,10,5,8,7,17,112.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),2,4,2,3,1,8,5,6,1,4,3,3,42.0
ESTUPRO,0,2,0,1,0,3,0,0,0,0,1,0,7.0
ESTUPRO DE VULNERÁVEL,2,2,2,2,1,5,5,6,1,4,2,3,35.0
TOTAL DE ROUBO - OUTROS (1),154,107,140,157,192,123,186,170,172,136,154,159,1.85
ROUBO - OUTROS,148,103,136,151,191,118,183,168,171,128,154,155,1.806
ROUBO DE VEÍCULO,43,39,37,44,36,31,48,69,48,40,47,52,534.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,6,4,4,6,1,5,3,2,1,8,0,4,44.0
FURTO - OUTROS,151,134,136,150,161,114,106,149,149,160,163,130,1.703
FURTO DE VEÍCULO,22,29,22,18,24,23,17,20,21,13,15,13,237.0
