Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),3,1,1,1,3,2,0,1,2,0,1,3,18.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),3,1,1,2,3,2,0,1,3,0,1,3,20.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,1,1,0,0,0,0,0,0,1,3.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,0,1,1,0,1,1,4,1,2,1,2,1,15.0
LESÃO CORPORAL DOLOSA,46,31,19,33,22,23,34,25,32,33,21,26,345.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,22,16,32,23,22,13,19,24,25,17,22,20,255.0
LESÃO CORPORAL CULPOSA - OUTRAS,2,1,1,0,0,0,0,0,1,1,0,0,6.0
LATROCÍNIO,0,0,1,0,0,2,0,0,0,0,0,0,3.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,1,0,0,2,0,0,0,0,0,0,3.0
TOTAL DE ESTUPRO (4),3,2,4,1,3,3,5,0,1,4,5,4,35.0
TOTAL DE ROUBO - OUTROS (1),84,73,84,85,110,79,96,87,76,73,74,75,996.0
ROUBO DE VEÍCULO,19,15,25,22,19,20,10,20,15,14,13,22,214.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,1,1.0
ROUBO DE CARGA,2,2,5,2,4,3,5,6,6,0,4,5,44.0
FURTO - OUTROS,112,83,83,79,76,78,96,89,81,78,78,85,1.018
FURTO DE VEÍCULO,21,26,15,21,14,15,12,10,10,9,16,19,188.0
