Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),2,3,2,0,0,0,0,1,3,0,1,2,14.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),2,3,2,0,0,0,0,1,3,0,1,3,15.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,0,1,1,1,0,0,1,2,0,0,0,7.0
HOMICÍDIO CULPOSO OUTROS,0,1,0,0,0,0,0,0,0,0,0,0,1.0
TENTATIVA DE HOMICÍDIO,5,3,1,0,0,2,0,2,0,0,0,2,15.0
LESÃO CORPORAL DOLOSA,36,32,57,33,41,30,44,35,29,27,26,33,423.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,20,19,19,24,17,23,26,21,25,30,26,28,278.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,1,2,1,1,2,1,0,1,1,1,11.0
LATROCÍNIO,1,0,1,0,0,0,0,0,0,0,0,0,2.0
Nº DE VÍTIMAS EM LATROCÍNIO,1,0,1,0,0,0,0,0,0,0,0,0,2.0
TOTAL DE ESTUPRO (4),2,0,4,2,4,8,6,4,4,4,8,2,48.0
TOTAL DE ROUBO - OUTROS (1),149,135,157,159,161,163,158,180,154,151,122,128,1817.0
ROUBO DE VEÍCULO,44,47,38,48,35,47,40,52,46,54,74,54,579.0
ROUBO A BANCO,0,0,0,0,0,0,1,0,0,0,0,0,1.0
ROUBO DE CARGA,11,7,5,8,19,11,1,5,7,10,7,11,102.0
FURTO - OUTROS,106,81,108,70,81,52,56,73,116,108,94,117,1062.0
FURTO DE VEÍCULO,48,29,39,22,40,40,25,51,34,32,29,20,409.0
