Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),2,1,1,2,5,2,0,1,3,3,4,3,27.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),2,1,1,2,5,2,0,1,3,3,4,3,27.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,1,1,0,1,0,0,0,0,0,0,0,3.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,5,0,1,2,3,4,0,0,3,2,1,3,24.0
LESÃO CORPORAL DOLOSA,69,48,64,54,52,42,31,41,62,35,32,53,583.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,18,23,20,16,27,31,22,30,20,33,24,20,284.0
LESÃO CORPORAL CULPOSA - OUTRAS,1,2,0,3,3,0,2,3,1,1,2,0,18.0
LATROCÍNIO,1,0,0,0,4,0,1,1,2,0,1,0,10.0
Nº DE VÍTIMAS EM LATROCÍNIO,1,0,0,0,4,0,1,1,2,0,1,0,10.0
TOTAL DE ESTUPRO (4),9,3,1,4,8,4,5,7,5,4,7,6,63.0
ESTUPRO,...,...,...,...,...,...,...,...,...,...,...,...,7.0
TOTAL DE ROUBO - OUTROS (1),228,222,246,238,283,193,285,340,307,327,370,374,3413.0
ROUBO - OUTROS,...,...,...,...,...,...,...,...,...,...,...,...,353.0
ROUBO DE VEÍCULO,72,91,74,85,66,40,53,70,61,78,125,118,933.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,17,12,12,7,10,1,12,8,15,20,17,20,151.0
FURTO - OUTROS,99,106,131,115,107,94,120,143,137,142,152,119,1465.0
FURTO DE VEÍCULO,53,42,49,47,35,27,53,34,42,48,38,25,493.0
