Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),1,2,2,2,1,2,3,2,1,2,2,5,25.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,2,2,2,1,4,3,2,1,2,2,5,27.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,3,0,1,1,0,1,0,2,0,0,2,2,12.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,1,1,0,4,3,1,1,1,0,4,2,1,19.0
LESÃO CORPORAL DOLOSA,60,51,51,41,36,71,51,55,63,59,52,59,649.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,18,22,14,21,20,30,22,33,26,25,27,17,275.0
LESÃO CORPORAL CULPOSA - OUTRAS,3,1,1,0,0,0,0,1,0,0,0,4,10.0
LATROCÍNIO,1,0,0,1,0,0,0,0,0,0,0,0,2.0
Nº DE VÍTIMAS EM LATROCÍNIO,1,0,0,1,0,0,0,0,0,0,0,0,2.0
TOTAL DE ESTUPRO (4),2,7,2,7,5,5,3,4,5,3,9,6,58.0
TOTAL DE ROUBO - OUTROS (1),221,228,219,247,241,222,263,233,199,256,247,249,2825.0
ROUBO DE VEÍCULO,144,143,155,136,105,86,79,94,84,113,109,138,1386.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,1,0,0,0,1.0
ROUBO DE CARGA,8,10,6,8,4,0,4,14,11,8,15,13,101.0
FURTO - OUTROS,109,115,125,115,126,132,130,118,105,154,117,138,1484.0
FURTO DE VEÍCULO,47,54,32,46,49,45,34,52,46,40,33,36,514.0
