Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),12,6,8,6,5,5,6,4,6,4,1,4,67.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),10,7,8,9,6,6,6,5,6,4,1,5,73.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,3,1,0,0,0,0,0,3,1,0,0,9.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,9,7,5,6,2,2,4,3,3,8,2,4,55.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,42,29,28,42,52,47,31,47,70,53,51,62,554.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,9,10,16,14,19,20,22,20,19,27,19,27,222.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,2,0,0,1,2,0,0,2,0,2,2,11.0
LATROCÍNIO,1,0,0,0,0,0,0,1,0,0,0,0,2.0
Nº DE VÍTIMAS EM LATROCÍNIO,1,0,0,0,0,0,0,3,0,0,0,0,4.0
TOTAL DE ESTUPRO (4),1,0,0,1,1,1,2,3,1,0,4,4,18.0
TOTAL DE ROUBO - OUTROS (1),120,109,125,147,119,108,127,106,127,102,117,132,1439.0
ROUBO DE VEÍCULO,79,45,57,39,55,47,53,55,53,58,45,46,632.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,9,12,8,6,8,8,6,2,3,4,6,8,80.0
FURTO - OUTROS,87,76,77,106,88,96,76,95,78,128,101,138,1146.0
FURTO DE VEÍCULO,35,52,51,27,46,45,46,44,40,43,34,34,497.0
