Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),2,5,5,1,0,2,2,4,3,3,1,2,30.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),2,4,4,1,0,2,2,4,3,3,1,2,28.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,2,0,2,0,1,1,0,0,0,0,0,6.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,3,1,3,3,4,4,5,1,0,1,5,2,32.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,49,49,49,32,31,27,20,25,26,39,35,33,415.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,27,26,23,26,39,33,29,34,28,37,19,36,357.0
LESÃO CORPORAL CULPOSA - OUTRAS,6,0,2,0,0,1,0,0,1,0,2,0,12.0
LATROCÍNIO,0,0,0,0,0,0,0,2,0,0,0,0,2.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,2,0,0,0,0,2.0
TOTAL DE ESTUPRO (4),1,1,3,0,0,2,0,3,2,2,4,2,20.0
TOTAL DE ROUBO - OUTROS (1),114,97,99,163,164,162,142,166,146,135,149,133,1.67
ROUBO DE VEÍCULO,60,33,44,54,56,44,54,59,53,31,44,28,560.0
ROUBO A BANCO,0,0,0,1,0,0,0,0,0,0,0,0,1.0
ROUBO DE CARGA,5,5,12,7,6,1,8,8,6,12,5,11,86.0
FURTO - OUTROS,112,81,91,117,82,82,96,78,72,78,91,112,1.092
FURTO DE VEÍCULO,28,19,25,24,32,29,21,26,22,35,28,22,311.0
