Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),1,0,0,1,0,2,1,1,0,0,0,0,6.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,0,0,1,0,2,1,1,0,0,0,0,6.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,1,1,2,1,0,0,0,0,1,6.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,0,0,3,0,0,0,1,0,0,0,2,1,7.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,32,28,37,40,28,34,24,37,30,36,32,29,387.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,20,27,21,21,24,24,15,15,16,23,15,16,237.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,1,1,0,1,0,1,2,2,0,0,8.0
LATROCÍNIO,1,0,0,0,0,1,0,0,0,0,0,0,2.0
Nº DE VÍTIMAS EM LATROCÍNIO,1,0,0,0,0,1,0,0,0,0,0,0,2.0
TOTAL DE ESTUPRO (4),2,0,3,2,5,4,3,1,4,0,2,4,30.0
ESTUPRO DE VULNERÁVEL,0,0,0,0,0,0,0,0,3,0,1,4,8.0
TOTAL DE ROUBO - OUTROS (1),149,109,141,104,135,124,155,160,194,189,176,195,1831.0
ROUBO DE VEÍCULO,35,21,22,23,20,22,26,21,21,26,33,31,301.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,6,4,0,1,2,1,6,3,2,2,4,2,33.0
FURTO - OUTROS,124,123,126,125,102,121,114,102,117,116,122,145,1437.0
FURTO DE VEÍCULO,43,26,37,44,52,27,27,31,33,31,25,18,394.0
