Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),4,5,4,10,4,5,6,6,4,6,4,4,62.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),4,5,4,10,4,5,6,6,4,6,4,4,62.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,1,2,0,0,1,1,2,0,0,0,0,7.0
HOMICÍDIO CULPOSO OUTROS,0,0,1,0,0,0,0,0,0,0,0,0,1.0
TENTATIVA DE HOMICÍDIO,2,3,6,4,2,4,0,1,2,1,3,2,30.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,32,28,42,35,47,44,45,46,39,53,57,65,533.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,13,13,31,27,23,19,19,24,26,27,25,26,273.0
LESÃO CORPORAL CULPOSA - OUTRAS,3,0,1,3,0,3,5,3,2,5,5,1,31.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),1,3,1,0,1,4,0,2,0,1,0,2,15.0
TOTAL DE ROUBO - OUTROS (1),79,63,76,81,67,77,75,65,76,74,74,64,871.0
ROUBO DE VEÍCULO,23,19,28,23,17,14,19,5,12,9,9,16,194.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,2,0,0,0,0,0,0,0,0,0,0,0,2.0
FURTO - OUTROS,163,114,128,102,87,91,89,104,103,102,129,163,1.375
FURTO DE VEÍCULO,57,37,45,33,24,23,38,35,21,34,8,11,366.0
