Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,2,0,0,1,0,0,0,0,1,1,5.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,2,0,0,1,0,0,0,0,1,1,5.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,2,1,0,0,1,1,0,0,1,0,1,0,7.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,2,0,0,0,0,0,0,0,1,1,0,1,5.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,9,9,17,11,12,16,9,20,7,16,7,19,152.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,17,24,27,26,28,33,33,32,23,35,27,25,330.0
LESÃO CORPORAL CULPOSA - OUTRAS,1,0,0,0,0,0,0,1,2,0,0,1,5.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ROUBO - OUTROS (1),41,45,47,52,51,47,53,67,72,43,41,54,613.0
ROUBO DE VEÍCULO,6,0,2,5,2,3,7,6,4,7,4,2,48.0
ROUBO A BANCO,0,0,0,0,0,1,0,0,0,0,0,0,1.0
ROUBO DE CARGA,2,1,1,1,5,0,2,1,1,3,1,1,19.0
FURTO - OUTROS,103,100,125,183,148,200,110,100,76,73,58,100,1376.0
FURTO DE VEÍCULO,17,5,10,17,10,19,7,11,12,11,7,7,133.0
