Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),1,0,1,0,1,1,0,0,1,1,0,2,8.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,0,1,0,1,3,0,0,1,1,0,2,10.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,1,0,0,0,1,3,0,0,1,0,6.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,1,0,0,1.0
TENTATIVA DE HOMICÍDIO,0,0,0,0,0,2,0,1,1,1,0,0,5.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,10,7,14,11,13,9,6,7,14,12,13,20,136.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,3,1,2,4,5,3,1,9,1,7,2,6,44.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,1,0,0,3,0,1,2,0,0,0,0,7.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),2,0,2,1,0,0,1,0,1,1,1,1,10.0
ESTUPRO,2,0,2,0,0,0,1,0,0,1,1,0,7.0
ESTUPRO DE VULNERÁVEL,0,0,0,1,0,0,0,0,1,0,0,1,3.0
TOTAL DE ROUBO - OUTROS (1),79,54,79,58,77,83,56,104,62,72,80,73,877.0
ROUBO - OUTROS,77,54,79,58,77,83,56,104,61,70,78,73,870.0
ROUBO DE VEÍCULO,2,0,1,2,2,1,2,1,0,0,1,1,13.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,2,0,0,0,0,0,0,0,1,2,2,0,7.0
FURTO - OUTROS,281,270,382,301,326,320,348,400,309,387,377,405,4106.0
FURTO DE VEÍCULO,8,4,6,6,4,4,9,4,6,6,10,7,74.0
