Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),1,1,1,0,0,1,0,0,1,1,0,0,6.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,2,1,0,0,1,0,0,1,1,0,0,7.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,1,0,0,1,0,0,0,0,2.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,0,0,0,2,0,0,0,0,1,1,1,1,6.0
LESÃO CORPORAL DOLOSA,14,14,14,14,12,14,14,19,9,15,6,21,166.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,12,15,26,20,17,22,18,22,18,20,19,27,236.0
LESÃO CORPORAL CULPOSA - OUTRAS,1,0,2,0,0,0,0,0,1,0,0,1,5.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),1,1,0,0,2,0,1,1,1,0,1,0,8.0
TOTAL DE ROUBO - OUTROS (1),38,31,44,50,66,48,67,47,34,64,54,64,607.0
ROUBO DE VEÍCULO,6,10,3,2,5,3,3,3,6,8,3,2,54.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,0,2,1,0,0,2,0,0,0,1,0,1,7.0
FURTO - OUTROS,106,182,160,137,223,169,139,184,195,191,170,202,2058.0
FURTO DE VEÍCULO,4,7,3,8,7,7,4,9,13,7,11,15,95.0
