Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,0,3,0,1,0,0,0,0,0,1,5.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,0,3,0,1,0,0,0,0,0,1,5.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,2,0,1,2,0,1,0,0,1,1,1,0,9.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,0,0,1,0,2,0,0,0,1,1,0,1,6.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,13,15,18,9,12,9,14,16,13,12,13,11,155.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,26,21,16,22,27,34,27,35,30,26,21,26,311.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,0,0,0,0,0,1,0,0,1,2.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),0,0,1,0,0,0,0,0,0,0,0,1,2.0
TOTAL DE ROUBO - OUTROS (1),49,46,46,57,70,51,41,44,43,60,48,44,599.0
ROUBO DE VEÍCULO,4,8,8,8,8,5,4,5,10,5,0,4,69.0
ROUBO A BANCO,0,3,0,0,0,0,0,0,0,0,0,0,3.0
ROUBO DE CARGA,0,2,0,5,8,2,1,1,1,2,0,1,23.0
FURTO - OUTROS,135,117,103,143,152,125,148,151,132,116,91,82,1495.0
FURTO DE VEÍCULO,9,9,6,7,14,19,9,16,10,9,9,9,126.0
