Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,1,2,0,1,1,2,2,0,0,0,1,10.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,1,2,0,1,1,2,2,0,0,0,1,10.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,1,0,0,1,0,0,0,0,2.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,1,0,0,1,0,0,0,0,2.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,1,0,0,0,0,0,0,0,0,0,1,2.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,1,1.0
TENTATIVA DE HOMICÍDIO,2,1,1,0,1,0,1,1,1,0,2,0,10.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,23,32,39,32,30,29,23,22,29,28,29,37,353.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,9,7,10,12,17,11,20,9,13,13,7,8,136.0
LESÃO CORPORAL CULPOSA - OUTRAS,1,0,0,0,1,0,2,0,1,0,0,3,8.0
LATROCÍNIO,1,0,1,0,0,1,0,0,0,0,0,0,3.0
Nº DE VÍTIMAS EM LATROCÍNIO,1,0,1,0,0,1,0,0,0,0,0,0,3.0
TOTAL DE ESTUPRO (4),1,6,7,4,1,3,2,7,4,6,3,3,47.0
ESTUPRO,1,2,1,2,0,0,0,2,0,2,0,2,12.0
ESTUPRO DE VULNERÁVEL,0,4,6,2,1,3,2,5,4,4,3,1,35.0
TOTAL DE ROUBO - OUTROS (1),120,121,137,126,128,88,107,94,101,109,90,95,1.316
ROUBO - OUTROS,110,117,127,114,125,80,103,87,97,96,85,91,1.232
ROUBO DE VEÍCULO,80,52,56,32,28,42,32,30,55,41,43,40,531.0
ROUBO A BANCO,1,0,0,0,0,0,0,0,0,0,0,0,1.0
ROUBO DE CARGA,9,4,10,12,3,8,4,7,4,13,5,4,83.0
FURTO - OUTROS,76,71,118,110,103,83,92,119,118,135,104,100,1.229
FURTO DE VEÍCULO,33,43,56,44,39,42,53,49,41,32,37,15,484.0
