Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),1,4,2,4,3,4,1,2,3,1,3,1,29.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,4,2,4,4,5,1,2,3,1,3,1,31.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,5,5,0,0,2,0,2,3,2,3,0,0,22.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,2,2,4,0,1,2,0,1,1,2,2,3,20.0
LESÃO CORPORAL DOLOSA,25,32,39,31,23,26,30,38,26,34,33,32,369.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,25,26,19,27,38,28,28,35,38,30,21,18,333.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,0,0,0,1,1,0,0,0,0,2.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),0,1,1,0,2,1,0,0,1,2,2,1,11.0
TOTAL DE ROUBO - OUTROS (1),131,79,85,56,112,79,97,92,86,72,79,55,1023.0
ROUBO DE VEÍCULO,49,44,46,51,58,49,48,50,51,50,46,69,611.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,2,6,3,6,7,1,4,3,2,3,1,1,39.0
FURTO - OUTROS,99,85,84,90,140,92,105,106,132,102,79,66,1180.0
FURTO DE VEÍCULO,45,52,58,36,73,24,54,58,49,36,41,33,559.0
