Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),4,1,5,2,0,3,0,4,1,2,1,1,24.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),4,1,8,2,0,3,0,4,1,2,1,1,27.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,1,0,1,1,3,0,0,0,0,0,1,8.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,1,0,0,0,0,1.0
TENTATIVA DE HOMICÍDIO,4,2,2,1,4,2,0,0,2,0,1,0,18.0
LESÃO CORPORAL DOLOSA,39,50,49,42,50,38,54,42,44,39,54,44,545.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,16,26,33,23,27,17,20,22,18,33,26,19,280.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,1,0,1,0,1,0,0,1,0,4.0
LATROCÍNIO,0,1,0,1,0,1,0,0,0,0,0,0,3.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,1,0,1,0,1,0,0,0,0,0,0,3.0
TOTAL DE ESTUPRO (4),5,7,6,7,1,3,1,9,3,2,3,2,49.0
TOTAL DE ROUBO - OUTROS (1),139,96,104,86,132,101,80,105,123,114,124,88,1292.0
ROUBO DE VEÍCULO,108,108,93,81,88,66,57,92,79,70,85,66,993.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,4,1,1,0,1,0,0,0,0,0,0,1,8.0
FURTO - OUTROS,169,132,99,127,106,107,86,85,86,71,71,82,1221.0
FURTO DE VEÍCULO,57,55,51,55,64,52,39,51,59,48,35,40,606.0
