Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),2,5,2,0,3,2,2,1,3,1,2,1,24.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),2,4,2,0,4,2,2,1,3,1,2,1,24.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,2,0,0,4,0,2,2,2,3,0,1,3,19.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,2,2,0,0,2,1,0,3,1,0,2,3,16.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,28,34,36,40,21,35,30,28,37,31,49,36,405.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,30,40,63,34,51,41,45,44,41,33,35,37,494.0
LESÃO CORPORAL CULPOSA - OUTRAS,4,6,5,3,2,0,2,1,2,1,1,3,30.0
LATROCÍNIO,0,0,0,0,1,0,0,0,0,0,0,0,1.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,1,0,0,0,0,0,0,0,0,0,0,1.0
TOTAL DE ESTUPRO (4),1,0,1,0,1,1,1,1,0,0,0,1,7.0
TOTAL DE ROUBO - OUTROS (1),364,333,426,362,367,354,317,338,300,366,306,283,4.116
ROUBO DE VEÍCULO,43,40,43,37,42,38,38,45,50,48,55,47,526.0
ROUBO A BANCO,2,1,3,2,0,0,3,1,1,2,2,1,18.0
ROUBO DE CARGA,6,5,3,7,3,3,2,4,10,5,0,1,49.0
FURTO - OUTROS,435,513,653,579,572,458,443,524,473,509,628,557,6.344
FURTO DE VEÍCULO,91,87,118,97,79,111,86,127,119,104,142,78,1.239
