Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),3,1,1,2,5,2,1,1,2,2,2,2,24.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),3,1,1,2,5,2,2,1,2,2,2,2,25.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,1,3,2,3,0,4,0,0,1,3,1,18.0
HOMICÍDIO CULPOSO OUTROS,1,0,0,0,0,2,0,0,0,0,0,0,3.0
TENTATIVA DE HOMICÍDIO,2,3,1,1,2,1,1,0,1,2,3,0,17.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,8,9,12,4,16,6,13,16,17,19,25,25,170.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,24,35,33,38,19,18,19,14,30,29,22,27,308.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,1,0,1,2,3,2,3,2,2,1,17.0
LATROCÍNIO,0,1,0,1,0,0,0,0,1,0,1,0,4.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,1,0,1,0,0,0,0,1,0,1,0,4.0
TOTAL DE ESTUPRO (4),2,0,4,3,2,1,0,3,0,3,0,0,18.0
TOTAL DE ROUBO - OUTROS (1),332,318,321,371,328,273,273,307,307,323,267,278,3.698
ROUBO DE VEÍCULO,74,52,74,55,62,46,36,63,47,51,46,44,650.0
ROUBO A BANCO,1,0,0,0,2,0,1,0,0,1,0,0,5.0
ROUBO DE CARGA,1,0,0,0,1,0,0,4,0,2,2,1,11.0
FURTO - OUTROS,399,376,412,391,374,393,380,400,347,387,376,337,4.572
FURTO DE VEÍCULO,172,221,204,138,142,159,128,147,129,212,149,132,1.933
