Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,2,0,3,1,2,1,2,2,1,2,1,17.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,2,0,3,1,2,1,2,2,1,2,1,17.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,0,0,3,0,0,1,1,0,1,3,2,12.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,1,0,0,0,0,0,0,1.0
TENTATIVA DE HOMICÍDIO,2,2,3,2,1,3,0,0,0,0,2,1,16.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,21,26,37,31,27,21,26,30,19,16,25,31,310.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,63,59,56,52,48,56,47,70,52,40,52,53,648.0
LESÃO CORPORAL CULPOSA - OUTRAS,1,0,3,3,4,2,2,5,2,3,0,1,26.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),0,0,0,0,0,1,2,2,2,1,0,1,9.0
TOTAL DE ROUBO - OUTROS (1),281,254,271,293,288,298,236,259,199,104,245,256,2.984
ROUBO DE VEÍCULO,46,51,44,42,49,31,26,27,36,48,45,47,492.0
ROUBO A BANCO,0,0,0,4,0,0,0,0,1,2,0,1,8.0
ROUBO DE CARGA,2,3,4,5,4,2,1,5,8,5,5,3,47.0
FURTO - OUTROS,275,347,341,411,409,416,409,413,293,208,342,454,4.318
FURTO DE VEÍCULO,68,66,68,79,61,40,54,57,56,56,46,34,685.0
