Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,1,0,2,0,1,0,0,1,0,1,6.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,1,0,2,0,1,0,0,1,0,1,6.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,1,1,0,1,0,1,2,2,1,0,0,10.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,0,0,2,0,1,1,1,0,3,0,1,2,11.0
LESÃO CORPORAL DOLOSA,37,31,36,36,29,24,30,25,32,42,30,29,381.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,40,40,48,47,37,50,49,63,29,49,36,40,528.0
LESÃO CORPORAL CULPOSA - OUTRAS,1,3,0,1,4,0,2,3,0,3,5,6,28.0
LATROCÍNIO,0,0,1,0,2,0,1,0,0,0,0,0,4.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,1,0,2,0,2,0,0,0,0,0,5.0
TOTAL DE ESTUPRO (4),0,1,0,2,2,1,1,3,1,1,0,0,12.0
ESTUPRO,...,...,...,...,...,...,...,...,...,...,...,...,0.0
TOTAL DE ROUBO - OUTROS (1),241,234,325,246,267,196,192,224,216,225,204,205,2775.0
ROUBO - OUTROS,...,...,...,...,...,...,...,...,...,...,...,...,203.0
ROUBO DE VEÍCULO,28,32,49,41,32,38,40,28,25,35,21,24,393.0
ROUBO A BANCO,0,0,0,0,1,0,0,0,1,0,0,0,2.0
ROUBO DE CARGA,0,1,0,3,3,4,1,1,0,1,1,3,18.0
FURTO - OUTROS,352,312,481,377,354,270,389,443,362,440,367,388,4535.0
FURTO DE VEÍCULO,71,76,93,69,80,67,75,85,70,82,66,25,859.0
