Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),4,1,3,0,1,2,0,1,0,4,4,2,22.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),4,1,3,0,1,2,0,1,0,4,5,3,24.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,19,0,3,0,0,1,0,0,0,0,2,25.0
HOMICÍDIO CULPOSO OUTROS,0,0,1,0,0,0,0,0,0,0,0,0,1.0
TENTATIVA DE HOMICÍDIO,1,1,1,2,3,2,5,0,1,1,1,1,19.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,15,17,27,14,20,17,22,18,16,17,23,19,225.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,28,10,24,23,22,42,32,31,30,30,55,39,366.0
LESÃO CORPORAL CULPOSA - OUTRAS,7,3,0,1,0,2,3,0,1,4,5,3,29.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),0,0,0,0,1,0,1,0,2,1,0,0,5.0
TOTAL DE ROUBO - OUTROS (1),145,156,126,134,141,156,120,142,156,160,133,96,1665.0
ROUBO DE VEÍCULO,58,60,57,57,48,48,47,58,61,44,38,35,611.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,0,3,7,5,11,5,8,0,0,7,9,2,57.0
FURTO - OUTROS,114,121,129,134,120,127,120,140,165,141,120,110,1541.0
FURTO DE VEÍCULO,129,158,139,125,176,116,134,133,134,142,103,84,1573.0
