Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),6,1,2,3,0,2,0,0,2,2,2,1,21.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),6,2,2,4,1,3,0,0,4,3,4,1,30.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,2,1,1,0,3,0,0,0,0,2,3,13.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,2,1,2,2,4,2,2,3,0,2,2,1,23.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,14,25,29,30,15,19,16,25,22,22,21,17,255.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,32,49,55,40,38,33,31,36,29,21,44,35,443.0
LESÃO CORPORAL CULPOSA - OUTRAS,1,0,0,0,3,1,3,1,2,0,4,4,19.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),0,0,2,0,0,1,0,0,1,0,0,1,5.0
TOTAL DE ROUBO - OUTROS (1),104,133,126,130,137,119,117,140,134,158,106,109,1.513
ROUBO DE VEÍCULO,75,61,71,71,64,61,74,78,56,59,44,46,760.0
ROUBO A BANCO,0,1,0,0,0,0,0,1,2,0,0,0,4.0
ROUBO DE CARGA,4,6,9,7,5,11,5,8,3,7,2,6,73.0
FURTO - OUTROS,106,126,148,131,142,143,151,151,155,139,124,118,1.634
FURTO DE VEÍCULO,105,128,143,70,95,75,73,99,124,92,109,67,1.18
