Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),1,0,2,0,2,2,1,1,1,1,0,1,12.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,0,2,0,2,2,1,1,1,1,0,1,12.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,2,1,3,0,0,1,0,1,0,1,0,0,9.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,1,0,0,1.0
TENTATIVA DE HOMICÍDIO,2,4,2,0,0,1,3,1,1,0,0,1,15.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,11,17,27,20,9,15,12,13,23,17,24,23,211.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,15,10,16,14,15,16,8,12,13,13,24,19,175.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,3,0,2,0,0,0,0,2,0,0,0,7.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),0,1,0,0,0,0,0,0,2,0,0,0,3.0
TOTAL DE ROUBO - OUTROS (1),146,171,192,150,167,167,126,161,159,160,136,102,1.837
ROUBO DE VEÍCULO,54,71,80,61,54,37,30,39,28,44,49,30,577.0
ROUBO A BANCO,0,0,1,0,0,1,0,0,1,0,1,1,5.0
ROUBO DE CARGA,7,7,7,3,8,6,4,5,4,7,7,8,73.0
FURTO - OUTROS,149,138,162,151,212,174,142,174,130,119,157,132,1.84
FURTO DE VEÍCULO,109,107,162,104,91,110,56,102,59,60,111,105,1.176
