Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),4,1,1,1,0,1,2,3,0,1,1,1,16.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),4,1,2,1,0,2,2,3,0,1,1,1,18.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,1,0,0,0,2,3,1,1,2,0,10.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,1,0,2,1,2,2,1,1,2,1,3,1,17.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,18,30,43,24,21,21,15,24,28,23,36,26,309.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,29,29,41,40,33,37,19,26,25,27,32,42,380.0
LESÃO CORPORAL CULPOSA - OUTRAS,2,0,4,2,3,1,8,4,1,0,2,1,28.0
LATROCÍNIO,0,0,0,0,0,0,1,0,0,0,0,0,1.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,1,1,0,0,0,0,2.0
TOTAL DE ESTUPRO (4),0,0,0,0,1,1,0,0,0,0,2,0,4.0
TOTAL DE ROUBO - OUTROS (1),90,108,106,123,174,143,165,170,171,121,121,113,1605.0
ROUBO DE VEÍCULO,70,52,74,65,78,83,101,86,101,85,101,47,943.0
ROUBO A BANCO,0,0,0,1,0,0,0,0,0,0,0,0,1.0
ROUBO DE CARGA,13,7,11,7,3,2,8,4,7,7,7,6,82.0
FURTO - OUTROS,131,114,137,117,119,117,126,166,144,163,140,124,1598.0
FURTO DE VEÍCULO,133,84,135,120,124,132,146,171,172,127,91,55,1490.0
