Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),1,0,1,0,0,0,0,0,0,0,...,...,2.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,0,1,0,0,0,0,0,0,0,...,...,2.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,...,...,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,...,...,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,1,0,2,0,0,1,...,...,4.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,...,...,0.0
TENTATIVA DE HOMICÍDIO,0,2,1,0,0,0,2,1,1,0,...,...,7.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,...,...,0.0
LESÃO CORPORAL DOLOSA,17,19,14,21,23,23,30,31,29,19,...,...,226.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,9,10,19,16,18,19,14,19,20,12,...,...,156.0
LESÃO CORPORAL CULPOSA - OUTRAS,1,3,0,0,0,2,4,1,1,3,...,...,15.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,...,...,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,...,...,0.0
TOTAL DE ESTUPRO (4),1,1,3,1,3,1,1,2,3,1,...,...,17.0
ESTUPRO,0,0,2,0,2,0,0,0,2,0,...,...,6.0
ESTUPRO DE VULNERÁVEL,1,1,1,1,1,1,1,2,1,1,...,...,11.0
TOTAL DE ROUBO - OUTROS (1),94,94,121,111,100,86,126,138,139,127,...,...,1.136
ROUBO - OUTROS,93,93,116,110,95,84,125,135,139,124,...,...,1.114
ROUBO DE VEÍCULO,27,16,26,19,20,17,16,24,24,28,...,...,217.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,...,...,0.0
ROUBO DE CARGA,1,1,5,1,5,2,1,3,0,3,...,...,22.0
FURTO - OUTROS,206,196,249,237,286,258,279,321,273,282,...,...,2.587
FURTO DE VEÍCULO,85,74,94,84,112,121,99,102,71,122,...,...,964.0
