Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),1,1,2,0,0,1,2,1,0,0,0,0,8.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,1,2,0,0,2,2,1,0,0,0,0,9.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,0,1,1,0,1,0,1,0,1,0,0,6.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,0,1,1,1,0,0,0,0,1,0,1,0,5.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,35,32,28,24,23,31,32,28,27,21,40,24,345.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,27,37,26,37,21,26,32,23,27,23,30,21,330.0
LESÃO CORPORAL CULPOSA - OUTRAS,2,1,0,1,3,3,2,0,0,2,3,2,19.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,1,0,1.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,1,0,1.0
TOTAL DE ESTUPRO (4),0,0,0,0,1,1,0,1,1,0,0,0,4.0
TOTAL DE ROUBO - OUTROS (1),135,102,122,126,121,121,151,124,143,136,156,118,1.555
ROUBO DE VEÍCULO,54,61,81,78,78,74,59,84,61,82,65,54,831.0
ROUBO A BANCO,0,1,2,0,0,0,0,0,0,1,2,0,6.0
ROUBO DE CARGA,5,2,7,3,1,3,12,7,7,5,2,3,57.0
FURTO - OUTROS,122,126,176,144,123,150,122,167,138,134,171,154,1.727
FURTO DE VEÍCULO,83,97,112,78,72,88,83,99,87,111,107,52,1.069
