Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,0,2,0,0,1,0,0,0,2,0,5.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,0,2,0,0,1,0,0,0,2,0,5.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,1,0,1,0,0,0,0,0,0,1,3.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,0,0,0,0,2,0,2,0,2,0,3,0,9.0
LESÃO CORPORAL SEGUIDA DE MORTE,1,0,0,0,1,0,0,0,2,0,0,0,4.0
LESÃO CORPORAL DOLOSA,33,27,34,34,31,13,28,27,27,18,26,28,326.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,3,8,6,10,4,12,7,5,5,10,3,11,84.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,2,1,1,1,2,3,0,3,1,2,1,17.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),1,3,0,1,1,1,2,1,5,2,0,2,19.0
ESTUPRO,0,2,0,1,0,1,2,0,4,2,0,1,13.0
ESTUPRO DE VULNERÁVEL,1,1,0,0,1,0,0,1,1,0,0,1,6.0
TOTAL DE ROUBO - OUTROS (1),121,122,137,176,149,131,153,159,136,175,178,178,1815.0
ROUBO - OUTROS,121,122,137,175,149,131,153,159,136,174,178,178,1813.0
ROUBO DE VEÍCULO,0,4,3,6,2,0,1,6,3,2,3,4,34.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,0,0,0,1,0,0,0,0,0,1,0,0,2.0
FURTO - OUTROS,288,295,357,334,309,281,258,298,288,268,274,292,3542.0
FURTO DE VEÍCULO,18,24,17,17,9,12,6,16,13,22,12,5,171.0
