Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,1,2,0,0,0,0,1,0,0,0,0,4.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,1,2,0,0,0,0,1,0,0,0,0,4.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,1,0,0,0,0,1,0,0,2.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,2,0,0,1,0,0,0,0,0,1,0,0,4.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,1,1,2.0
LESÃO CORPORAL DOLOSA,21,23,31,21,23,16,26,22,27,20,23,30,283.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,2,5,6,10,5,5,4,10,5,14,6,5,77.0
LESÃO CORPORAL CULPOSA - OUTRAS,5,1,2,0,1,1,2,1,1,1,0,0,15.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),0,2,3,1,1,3,0,2,3,0,0,0,15.0
ESTUPRO,0,1,1,1,0,1,0,1,2,0,0,0,7.0
ESTUPRO DE VULNERÁVEL,0,1,2,0,1,2,0,1,1,0,0,0,8.0
TOTAL DE ROUBO - OUTROS (1),102,117,109,105,124,128,119,116,108,131,111,84,1354.0
ROUBO - OUTROS,102,117,109,105,122,128,119,116,106,130,111,84,1349.0
ROUBO DE VEÍCULO,0,3,1,2,7,0,3,4,0,1,2,1,24.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,1,0,0,1.0
ROUBO DE CARGA,0,0,0,0,2,0,0,0,2,0,0,0,4.0
FURTO - OUTROS,267,288,238,246,282,259,225,307,265,304,282,237,3200.0
FURTO DE VEÍCULO,21,18,25,26,23,21,22,33,19,22,29,10,269.0
