Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,2,1,1,3,1,4,0,1,0,1,14.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,2,1,1,4,1,3,0,1,2,2,17.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,2,0,2,1,0,2,0,0,0,7.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,1,0,0,0,0,0,0,0,1.0
TENTATIVA DE HOMICÍDIO,1,3,1,0,2,3,0,2,2,1,2,2,19.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,37,45,36,34,34,37,33,33,40,46,37,31,443.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,36,38,30,22,29,27,23,40,41,32,38,23,379.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,1,0,2,1,2,0,0,1,0,2,0,9.0
LATROCÍNIO,0,0,0,0,0,0,0,1,0,0,0,0,1.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,1,0,0,0,0,1.0
TOTAL DE ESTUPRO (4),1,0,1,1,2,0,0,1,1,1,1,0,9.0
TOTAL DE ROUBO - OUTROS (1),117,121,139,139,158,130,129,178,162,159,133,121,1.686
ROUBO DE VEÍCULO,8,12,12,13,14,20,17,7,15,12,13,5,148.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,1,1.0
ROUBO DE CARGA,0,0,1,1,0,1,0,0,0,1,1,0,5.0
FURTO - OUTROS,220,189,251,242,256,224,210,226,220,176,189,174,2.577
FURTO DE VEÍCULO,27,27,39,40,44,42,32,25,34,36,29,18,393.0
