Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),4,3,3,3,1,1,1,1,0,1,2,1,21.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),4,6,3,3,1,2,1,1,0,1,2,1,25.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,1,0,0,0,0,0,0,0,0,0,0,1.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,4,0,0,0,0,0,0,0,0,0,0,4.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,1,0,3,1,0,0,3,2,1,1,5,17.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,1,0,1.0
TENTATIVA DE HOMICÍDIO,1,3,0,1,1,1,1,1,1,2,2,2,16.0
LESÃO CORPORAL SEGUIDA DE MORTE,1,0,0,0,0,0,0,0,0,0,0,0,1.0
LESÃO CORPORAL DOLOSA,62,62,57,49,62,56,50,71,75,75,60,83,762.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,25,14,21,26,20,20,21,20,26,19,21,18,251.0
LESÃO CORPORAL CULPOSA - OUTRAS,1,1,2,2,0,0,0,0,0,0,1,1,8.0
LATROCÍNIO,0,0,0,0,0,0,0,0,1,0,1,0,2.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,1,0,1,0,2.0
TOTAL DE ESTUPRO (4),3,2,6,8,9,9,3,7,4,11,5,6,73.0
ESTUPRO,1,1,2,3,1,2,1,1,1,2,0,1,16.0
ESTUPRO DE VULNERÁVEL,2,1,4,5,8,7,2,6,3,9,5,5,57.0
TOTAL DE ROUBO - OUTROS (1),223,208,235,206,253,222,226,231,203,184,217,180,2588.0
ROUBO - OUTROS,218,204,232,199,250,219,226,227,197,179,214,177,2542.0
ROUBO DE VEÍCULO,17,18,28,20,19,23,22,15,11,24,29,28,254.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,5,4,3,7,3,3,0,4,6,5,3,3,46.0
FURTO - OUTROS,201,182,236,228,216,229,231,246,244,249,267,277,2806.0
FURTO DE VEÍCULO,31,25,31,26,45,32,26,45,34,31,39,30,395.0
