Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),20,13,19,22,19,28,11,12,13,17,15,19,208.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),21,13,21,24,19,29,11,12,13,17,15,19,214.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,5,2,2,0,2,1,1,1,4,0,1,20.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,1,0,0,0,0,0,1.0
TENTATIVA DE HOMICÍDIO,7,5,7,5,5,10,7,2,3,10,3,7,71.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,37,23,34,35,23,31,17,38,23,27,22,27,337.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,24,25,14,13,25,16,26,19,17,9,16,14,218.0
LESÃO CORPORAL CULPOSA - OUTRAS,1,1,0,1,0,0,2,2,3,2,1,0,13.0
LATROCÍNIO,1,0,0,0,0,0,0,1,0,0,0,1,3.0
Nº DE VÍTIMAS EM LATROCÍNIO,1,0,0,1,0,0,0,1,0,0,0,1,4.0
TOTAL DE ESTUPRO (4),3,3,2,3,4,0,1,7,2,2,3,2,32.0
TOTAL DE ROUBO - OUTROS (1),117,165,212,191,161,193,222,230,173,203,202,208,2277.0
ROUBO DE VEÍCULO,90,77,87,87,76,68,87,68,87,93,98,85,1003.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,0,0,1,0,5,0,0,0,0,0,0,0,6.0
FURTO - OUTROS,94,88,83,102,82,74,92,91,87,90,91,96,1070.0
FURTO DE VEÍCULO,55,41,42,50,57,55,73,42,50,60,52,53,630.0
