Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),4,3,6,6,3,1,2,5,3,3,2,4,42.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),4,3,6,6,3,1,2,6,3,3,2,4,43.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,1,2,1,3,1,1,1,2,1,0,2,16.0
HOMICÍDIO CULPOSO OUTROS,0,0,1,0,0,0,0,0,0,0,0,0,1.0
TENTATIVA DE HOMICÍDIO,1,1,3,4,3,3,4,6,1,4,4,3,37.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,29,28,39,22,22,40,36,28,42,63,97,104,550.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,8,18,29,17,16,27,39,24,17,28,21,14,258.0
LESÃO CORPORAL CULPOSA - OUTRAS,1,0,2,1,0,0,0,2,0,1,0,0,7.0
LATROCÍNIO,0,0,0,0,0,0,1,0,0,0,1,0,2.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,1,0,0,0,1,0,2.0
TOTAL DE ESTUPRO (4),2,1,3,2,4,0,2,2,2,5,6,8,37.0
TOTAL DE ROUBO - OUTROS (1),115,181,242,149,119,163,161,132,174,161,128,118,1.843
ROUBO DE VEÍCULO,32,32,56,42,35,39,31,30,27,43,45,42,454.0
ROUBO A BANCO,0,0,0,1,0,0,0,0,0,1,1,0,3.0
ROUBO DE CARGA,5,5,5,8,8,4,9,7,15,11,11,9,97.0
FURTO - OUTROS,37,84,94,159,111,121,144,134,108,142,100,143,1.377
FURTO DE VEÍCULO,23,18,24,34,25,39,50,29,38,42,33,34,389.0
