Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),1,1,0,0,0,0,0,0,0,0,1,0,3.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,1,0,0,0,0,0,0,0,0,1,0,3.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,1,0,1,2,0,0,0,0,0,0,0,4.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,3,2,1,0,0,1,1,1,0,0,0,2,11.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,30,23,34,22,14,23,19,22,24,37,28,35,311.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,7,7,8,5,9,9,13,8,3,11,11,11,102.0
LESÃO CORPORAL CULPOSA - OUTRAS,2,2,1,0,0,1,0,0,0,1,1,0,8.0
LATROCÍNIO,0,0,0,0,0,0,0,1,0,0,1,0,2.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,1,0,0,1,0,2.0
TOTAL DE ESTUPRO (4),4,3,2,3,5,7,1,2,6,5,4,5,47.0
ESTUPRO,1,0,0,1,2,3,1,0,0,1,0,1,10.0
ESTUPRO DE VULNERÁVEL,3,3,2,2,3,4,0,2,6,4,4,4,37.0
TOTAL DE ROUBO - OUTROS (1),135,114,121,170,181,149,133,161,133,149,127,142,1.715
ROUBO - OUTROS,135,112,119,167,180,146,130,159,133,146,126,141,1.694
ROUBO DE VEÍCULO,18,17,37,21,28,22,30,31,37,48,57,55,401.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,0,2,2,3,1,3,3,2,0,3,1,1,21.0
FURTO - OUTROS,118,119,114,98,90,72,84,84,80,90,79,83,1.111
FURTO DE VEÍCULO,20,11,21,22,18,10,10,14,16,30,17,19,208.0
