Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),3,4,1,0,0,1,0,1,1,0,2,0,13.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),3,4,1,0,0,1,0,1,1,0,2,0,13.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,1,0,1,0,1,1,2,0,0,0,1,7.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,0,0,0,2,1,0,2,1,0,2,1,0,9.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,1,0,0,0,0,0,0,0,0,1.0
LESÃO CORPORAL DOLOSA,46,44,68,41,37,51,57,40,49,42,50,52,577.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,5,15,13,9,10,16,12,11,14,9,16,9,139.0
LESÃO CORPORAL CULPOSA - OUTRAS,1,1,0,0,0,1,0,2,1,0,0,1,7.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),2,7,6,3,2,2,4,4,4,1,2,2,39.0
ESTUPRO,2,0,2,0,0,1,3,0,0,0,0,1,9.0
ESTUPRO DE VULNERÁVEL,0,7,4,3,2,1,1,4,4,1,2,1,30.0
TOTAL DE ROUBO - OUTROS (1),186,102,90,118,109,101,95,82,81,77,59,76,1176.0
ROUBO - OUTROS,185,102,90,118,109,101,94,82,81,77,59,76,1174.0
ROUBO DE VEÍCULO,8,11,11,12,15,12,9,7,14,7,10,7,123.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,1,0,0,0,0,0,1,0,0,0,0,0,2.0
FURTO - OUTROS,117,132,102,129,119,131,144,144,186,136,133,129,1602.0
FURTO DE VEÍCULO,19,11,11,17,19,20,23,13,23,29,25,25,235.0
