Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),1,0,1,2,2,1,1,0,2,0,0,1,11.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,0,1,2,2,1,1,0,2,0,0,1,11.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,0,0,0,0,1,0,0,0,1,0,2,5.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,2,2,2,2,2,0,2,1,4,2,2,0,21.0
LESÃO CORPORAL DOLOSA,29,40,31,24,28,27,19,11,34,23,11,18,295.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,19,14,11,18,23,18,16,8,8,17,11,17,180.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,0,1,0,0,2,0,2,9,13,27.0
LATROCÍNIO,0,0,0,0,0,0,3,0,0,0,0,0,3.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,3,0,0,0,0,0,3.0
TOTAL DE ESTUPRO (4),4,1,1,5,2,2,6,2,0,3,2,2,30.0
TOTAL DE ROUBO - OUTROS (1),107,74,100,92,105,123,116,127,80,103,101,77,1205.0
ROUBO DE VEÍCULO,63,53,62,44,51,64,69,55,44,62,57,100,724.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,2,5,10,1,6,2,0,0,6,7,3,9,51.0
FURTO - OUTROS,103,76,95,56,62,80,63,61,78,90,56,76,896.0
FURTO DE VEÍCULO,26,16,24,18,18,15,15,17,15,28,13,19,224.0
