Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),2,5,7,2,4,4,6,5,6,5,7,2,55
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),2,5,8,2,4,4,6,5,6,5,8,2,57
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,1,1,1,2,1,0,1,0,1,1,9
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0
TENTATIVA DE HOMICÍDIO,1,1,1,4,2,1,1,4,1,0,4,1,21
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0
LESÃO CORPORAL DOLOSA,17,12,13,17,9,7,7,11,5,8,10,15,131
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,8,5,13,7,9,13,13,14,9,13,12,8,124
LESÃO CORPORAL CULPOSA - OUTRAS,0,1,0,0,2,0,0,0,2,0,1,2,8
LATROCÍNIO,0,0,1,0,1,0,0,0,0,0,0,0,2
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,1,0,1,0,0,0,0,0,0,0,2
TOTAL DE ESTUPRO (4),1,2,0,2,0,2,0,2,0,0,0,2,11
TOTAL DE ROUBO - OUTROS (1),103,89,95,108,55,77,77,66,59,57,68,76,930
ROUBO DE VEÍCULO,52,35,31,40,52,41,48,35,33,40,48,32,487
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0
ROUBO DE CARGA,0,6,5,2,5,2,0,1,1,9,7,4,42
FURTO - OUTROS,31,57,18,28,31,28,34,55,36,54,53,34,459
FURTO DE VEÍCULO,12,21,23,19,18,17,25,21,14,24,26,22,242
