Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,1,1,0,1,1,3,1,2,2,0,12.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,1,2,0,1,1,3,1,2,2,0,13.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,1,0,1,1,2,0,0,1,0,2,8.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,0,0,2,1,1,0,3,1,1,1,1,1,12.0
LESÃO CORPORAL DOLOSA,25,28,18,15,25,9,15,22,10,23,31,14,235.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,22,24,18,30,20,21,19,32,23,22,32,13,276.0
LESÃO CORPORAL CULPOSA - OUTRAS,1,0,0,0,0,0,0,0,0,1,1,0,3.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),5,4,0,1,1,4,2,0,2,3,2,2,26.0
TOTAL DE ROUBO - OUTROS (1),51,87,80,81,100,75,85,111,79,93,77,62,981.0
ROUBO DE VEÍCULO,24,32,41,33,39,34,30,56,47,39,47,17,439.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,6,5,3,4,5,1,3,10,4,4,4,0,49.0
FURTO - OUTROS,54,90,77,77,121,76,86,91,87,87,122,98,1066.0
FURTO DE VEÍCULO,21,20,30,17,37,25,35,30,27,38,44,25,349.0
