Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),1,0,2,0,0,1,1,2,0,0,0,0,7.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,0,2,0,0,1,1,2,0,0,0,0,7.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,1,0,0,0,0,0,2,0,3.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,1,0,2,1,1,2,1,0,0,0,0,1,9.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,30,35,30,30,27,33,18,29,31,20,21,17,321.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,12,7,5,7,14,4,9,6,6,11,11,7,99.0
LESÃO CORPORAL CULPOSA - OUTRAS,3,0,1,0,0,0,0,0,3,0,0,0,7.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),4,3,4,3,2,3,4,1,2,4,1,4,35.0
ESTUPRO,2,1,1,0,1,1,0,0,1,0,0,1,8.0
ESTUPRO DE VULNERÁVEL,2,2,3,3,1,2,4,1,1,4,1,3,27.0
TOTAL DE ROUBO - OUTROS (1),107,124,104,99,117,108,126,131,129,136,114,174,1.469
ROUBO - OUTROS,98,117,99,94,110,101,122,128,126,121,105,158,1.379
ROUBO DE VEÍCULO,24,10,13,12,17,16,12,18,20,14,21,33,210.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,9,7,5,5,7,7,4,3,3,15,9,16,90.0
FURTO - OUTROS,65,71,94,86,70,94,95,74,77,73,106,87,992.0
FURTO DE VEÍCULO,22,18,17,12,18,12,33,24,26,16,35,41,274.0
