Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),7,4,2,3,3,2,3,5,4,1,3,7,44
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),8,4,3,3,4,4,3,5,4,1,3,7,49
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,0,1,0,0,1,0,4,3,0,2,2,14
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0
TENTATIVA DE HOMICÍDIO,0,4,2,1,2,1,0,1,2,3,4,3,23
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0
LESÃO CORPORAL DOLOSA,17,7,9,15,22,24,22,20,20,24,19,26,225
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,8,11,16,7,19,16,11,11,16,17,15,17,164
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,0,0,2,0,0,0,1,0,1,4
LATROCÍNIO,0,1,0,0,0,0,0,0,0,0,0,0,1
Nº DE VÍTIMAS EM LATROCÍNIO,0,1,0,0,0,0,0,0,0,0,0,0,1
TOTAL DE ESTUPRO (4),1,0,2,2,0,0,0,1,4,1,0,2,13
TOTAL DE ROUBO - OUTROS (1),63,45,73,84,79,67,102,85,92,91,65,63,909
ROUBO DE VEÍCULO,61,31,33,34,43,48,43,25,26,34,15,13,406
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0
ROUBO DE CARGA,7,3,0,3,1,2,6,2,4,4,0,3,35
FURTO - OUTROS,41,43,43,54,37,56,57,58,52,60,61,57,619
FURTO DE VEÍCULO,27,18,25,19,23,15,10,15,10,18,11,15,206
