Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,0,1,1,0,0,0,2,0,0,0,4.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,0,1,1,0,0,0,1,0,0,0,3.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,1,0,0,0,0,0,0,1.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,0,0,0,0,2,1,1,0,1,0,1,0,6.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,25,22,26,31,12,14,22,22,22,15,27,29,267.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,37,32,42,34,37,36,34,41,45,45,44,37,464.0
LESÃO CORPORAL CULPOSA - OUTRAS,1,1,2,3,0,2,0,1,0,0,2,4,16.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),0,1,0,0,0,0,0,0,0,0,0,0,1.0
TOTAL DE ROUBO - OUTROS (1),91,130,107,135,141,174,112,109,109,102,99,105,1414.0
ROUBO DE VEÍCULO,18,14,28,25,20,24,30,32,29,35,25,16,296.0
ROUBO A BANCO,0,0,0,0,1,3,0,1,1,1,0,0,7.0
ROUBO DE CARGA,0,0,1,0,0,0,0,0,1,0,1,0,3.0
FURTO - OUTROS,164,129,180,166,155,185,172,198,159,177,181,161,2027.0
FURTO DE VEÍCULO,106,115,126,103,92,98,115,114,77,75,90,39,1150.0
