Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,1,0,1,0,0,0,0,0,0,0,2.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,1,0,1,0,0,0,0,0,0,0,2.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,1,0,0,0,1,1,1,0,0,0,4.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,0,0,1,1,0,1,3,0,1,0,0,0,7.0
LESÃO CORPORAL DOLOSA,23,14,10,17,21,13,7,19,13,16,6,18,177.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,11,12,22,16,12,28,10,13,27,15,16,15,197.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,2,3,3,1,0,3,2,1,1,2,18.0
LATROCÍNIO,0,0,0,1,0,0,0,0,0,1,0,0,2.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,1,0,0,0,0,0,1,0,0,2.0
TOTAL DE ESTUPRO (4),0,0,1,0,1,0,0,0,1,0,1,1,5.0
TOTAL DE ROUBO - OUTROS (1),65,81,95,94,103,120,88,93,76,105,50,91,1061.0
ROUBO DE VEÍCULO,15,18,19,29,31,23,22,16,12,11,8,11,215.0
ROUBO A BANCO,0,0,0,0,0,1,0,1,0,1,1,0,4.0
ROUBO DE CARGA,1,1,1,0,0,1,1,0,1,1,0,0,7.0
FURTO - OUTROS,116,149,203,173,227,229,223,245,192,260,179,197,2393.0
FURTO DE VEÍCULO,18,44,54,40,51,63,42,57,51,50,26,12,508.0
