Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,2,2,0,0,0,0,0,1,1,1,0,7.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,1,1,0,0,0,0,0,1,1,1,0,5.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,0,0,0,1,1,1,0,1,1,0,0,6.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,1,0,1,1,0,1,0,0,0,0,0,1,5.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,14,9,16,16,15,14,16,9,18,14,14,9,164.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,14,9,16,20,22,17,20,16,19,22,25,20,220.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,3,0,1,3,2,4,0,0,1,0,0,14.0
LATROCÍNIO,0,0,0,0,0,1,0,0,0,0,1,1,3.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,1,0,0,0,0,1,1,3.0
TOTAL DE ESTUPRO (4),0,0,0,0,0,1,0,0,0,1,0,1,3.0
TOTAL DE ROUBO - OUTROS (1),80,86,98,90,86,83,77,77,79,117,108,68,1.049
ROUBO DE VEÍCULO,14,15,24,13,15,15,17,21,15,19,28,12,208.0
ROUBO A BANCO,0,2,0,0,1,0,1,2,0,1,1,0,8.0
ROUBO DE CARGA,0,0,0,0,0,0,1,0,0,2,0,1,4.0
FURTO - OUTROS,94,119,119,117,89,99,92,48,75,71,76,94,1.093
FURTO DE VEÍCULO,96,84,117,88,70,70,75,72,68,66,75,62,943.0
