Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,2,0,1,0,0,0,0,0,0,0,0,3.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,3,0,1,0,0,0,0,0,0,0,0,4.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,0,0,0,0,0,1,1,0,0,0,0,3.0
HOMICÍDIO CULPOSO OUTROS,1,0,0,0,0,0,0,0,0,0,0,0,1.0
TENTATIVA DE HOMICÍDIO,0,2,1,1,1,0,0,0,0,0,1,0,6.0
LESÃO CORPORAL DOLOSA,25,21,24,24,26,45,18,29,28,34,40,33,347.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,20,22,28,28,30,26,18,26,27,25,16,20,286.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,2,1,1,0,0,0,0,0,0,0,4.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),0,0,0,0,0,0,1,0,0,0,0,2,3.0
TOTAL DE ROUBO - OUTROS (1),131,121,103,98,107,105,135,132,120,138,105,98,1393.0
ROUBO DE VEÍCULO,8,8,8,9,5,16,8,5,12,7,5,6,97.0
ROUBO A BANCO,0,0,0,0,0,1,0,1,1,0,0,0,3.0
ROUBO DE CARGA,1,1,0,2,0,0,0,0,0,0,0,1,5.0
FURTO - OUTROS,362,340,413,449,419,588,323,389,466,399,412,312,4872.0
FURTO DE VEÍCULO,32,35,40,44,50,33,28,35,18,38,37,14,404.0
