Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,1,0,0,0,0,0,0,0,0,0,1.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,1,0,0,0,0,0,0,0,0,0,1.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,1,0,0,0,0,0,1.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,0,0,0,0,0,0,0,0,0,0,0,1,1.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,26,31,24,21,24,13,21,23,24,41,20,25,293.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,6,5,9,10,6,5,13,7,6,7,13,9,96.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,1,2,0,0,1,2,0,0,2,0,8.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),1,1,1,1,2,3,2,1,2,1,2,0,17.0
ESTUPRO,0,1,1,1,1,1,2,0,1,1,1,0,10.0
ESTUPRO DE VULNERÁVEL,1,0,0,0,1,2,0,1,1,0,1,0,7.0
TOTAL DE ROUBO - OUTROS (1),261,367,224,194,167,228,162,152,154,180,162,139,2390.0
ROUBO - OUTROS,261,367,224,194,167,228,162,152,154,180,162,139,2390.0
ROUBO DE VEÍCULO,0,1,0,1,1,0,1,0,0,0,4,0,8.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,0,0,0,0,0,0,0,0,0,0,0,0,0.0
FURTO - OUTROS,511,833,467,416,422,676,454,432,421,472,477,503,6084.0
FURTO DE VEÍCULO,18,21,17,20,22,11,26,26,18,21,21,24,245.0
