Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,1,0,0,0,0,0,0,0,0,0,0,1.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,1,0,0,0,0,0,0,0,0,0,0,1.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,2,1,0,3.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,1,0,0,0,0,0,1.0
TENTATIVA DE HOMICÍDIO,0,0,0,1,0,0,0,0,0,0,0,0,1.0
LESÃO CORPORAL DOLOSA,16,37,16,23,29,22,17,16,21,27,12,19,255.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,17,14,30,23,26,29,28,13,30,18,16,16,260.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,1,0,0,0,0,0,2,2,3,8.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),1,1,1,2,0,3,1,0,1,1,1,1,13.0
ESTUPRO,...,...,...,...,...,...,...,...,...,...,...,...,1.0
TOTAL DE ROUBO - OUTROS (1),212,227,244,266,246,234,95,104,123,134,216,153,2254.0
ROUBO - OUTROS,...,...,...,...,...,...,...,...,...,...,...,...,211.0
ROUBO DE VEÍCULO,4,11,10,5,5,7,0,3,6,5,9,8,73.0
ROUBO A BANCO,0,1,0,0,0,0,0,0,0,1,0,0,2.0
ROUBO DE CARGA,0,1,1,2,0,0,0,1,1,1,5,0,12.0
FURTO - OUTROS,342,429,555,501,581,648,400,150,214,242,430,312,4804.0
FURTO DE VEÍCULO,36,17,39,22,18,14,16,6,11,22,19,15,235.0
