Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,1,0,1.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,16,11,14,26,28,16,20,15,23,19,26,18,232.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,3,2,3,2,10,2,3,6,0,6,5,3,45.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,1,0,0,0,0,0,1,0,1,0,1,4.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),1,0,2,2,0,4,2,0,2,3,1,1,18.0
ESTUPRO,0,0,1,2,0,1,0,0,1,2,0,0,7.0
ESTUPRO DE VULNERÁVEL,1,0,1,0,0,3,2,0,1,1,1,1,11.0
TOTAL DE ROUBO - OUTROS (1),242,214,202,227,210,231,219,241,234,280,259,237,2.796
ROUBO - OUTROS,242,214,202,227,209,231,219,241,234,280,259,236,2.794
ROUBO DE VEÍCULO,2,2,3,2,0,3,4,2,4,6,1,1,30.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,0,0,0,0,1,0,0,0,0,0,0,1,2.0
FURTO - OUTROS,385,505,547,497,596,691,481,544,471,669,525,509,6.42
FURTO DE VEÍCULO,19,15,11,24,15,8,23,19,14,21,13,16,198.0
