Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,1,0,1,1,0,0,0,1,0,2,6.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,0,1,1,1,0,0,0,0,0,0,3.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,1,0,0,0,0,0,1,2.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,1,1,1,0,0,0,0,0,3,1,3,0,10.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,48,35,43,28,37,42,39,37,32,43,24,40,448.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,30,16,56,26,46,41,44,41,42,44,46,29,461.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),0,0,3,0,0,0,0,0,0,0,0,2,5.0
TOTAL DE ROUBO - OUTROS (1),103,133,144,162,139,133,120,147,139,145,143,106,1.614
ROUBO DE VEÍCULO,5,8,18,17,11,12,10,8,14,7,16,7,133.0
ROUBO A BANCO,0,0,0,2,1,1,1,0,0,0,1,0,6.0
ROUBO DE CARGA,0,0,0,1,0,0,1,1,0,1,1,1,6.0
FURTO - OUTROS,181,210,219,254,366,289,214,246,299,240,265,190,2.973
FURTO DE VEÍCULO,49,57,57,58,63,57,37,46,52,47,43,21,587.0
