Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),1,1,2,1,3,0,3,2,0,3,0,3,19.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,1,2,1,3,0,2,4,1,4,0,2,21.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,1,0,0,2,0,2,0,2,2,0,9.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,2,3,1,0,2,0,0,1,2,0,3,2,16.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,25,25,21,23,17,16,16,14,23,22,19,22,243.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,13,11,13,23,8,23,17,23,11,13,10,18,183.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,0,0,0,0,0,0,0,1,0,1.0
LATROCÍNIO,0,0,0,1,0,0,0,0,1,0,0,0,2.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,1,0,0,0,0,1,0,0,0,2.0
TOTAL DE ESTUPRO (4),1,0,0,1,1,0,1,0,0,0,0,1,5.0
TOTAL DE ROUBO - OUTROS (1),73,64,90,78,75,74,69,76,74,91,60,70,894.0
ROUBO DE VEÍCULO,91,87,85,99,120,113,109,137,104,130,83,68,1226.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,2,1,1,1,0,1,2,0,2,3,1,0,14.0
FURTO - OUTROS,53,72,55,57,85,83,56,57,76,69,65,64,792.0
FURTO DE VEÍCULO,73,90,84,71,83,72,46,42,55,70,56,55,797.0
