Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,1,1,1,0,0,0,1,0,0,0,4.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,1,1,1,0,0,0,1,0,0,0,4.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,1,1,0,1,0,1,0,1,0,1,0,5,11.0
LESÃO CORPORAL DOLOSA,15,14,14,23,15,21,19,18,13,21,29,15,217.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,8,12,18,23,22,13,17,22,22,35,23,28,243.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),1,2,0,2,0,1,0,2,0,1,0,0,9.0
TOTAL DE ROUBO - OUTROS (1),120,109,92,115,97,62,113,117,97,124,103,111,1.26
ROUBO DE VEÍCULO,49,83,78,66,65,34,41,62,49,74,65,54,720.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,1,2,1,2,1,1,3,1,1,1,1,2,17.0
FURTO - OUTROS,91,82,91,106,79,91,101,71,90,81,69,81,1.033
FURTO DE VEÍCULO,81,97,86,95,78,73,108,102,80,103,71,43,1.017
