Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),4,1,0,0,2,3,1,2,2,3,1,2,21
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),4,1,0,0,2,4,1,3,2,4,1,2,24
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,2,1,0,0,0,0,0,0,3
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,1,1
TENTATIVA DE HOMICÍDIO,3,2,2,1,6,0,0,2,0,2,1,3,22
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0
LESÃO CORPORAL DOLOSA,6,7,17,7,17,16,3,14,12,17,16,18,150
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,7,8,10,8,16,10,10,10,10,12,6,15,122
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,0,0,0,0,0,0,0,0,0,0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
TOTAL DE ESTUPRO (4),0,0,0,0,1,0,1,0,0,0,0,0,2
TOTAL DE ROUBO - OUTROS (1),102,90,93,97,94,62,77,59,70,69,91,87,991
ROUBO DE VEÍCULO,75,77,103,95,77,78,93,69,72,101,88,70,998
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0
ROUBO DE CARGA,0,7,5,3,1,4,1,3,1,4,1,0,30
FURTO - OUTROS,106,75,77,71,63,53,88,76,47,76,61,66,859
FURTO DE VEÍCULO,73,60,53,42,56,50,46,48,51,69,55,50,653
