Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),1,0,0,1,1,1,0,2,0,1,1,0,8
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,0,0,1,1,1,0,2,0,1,1,0,8
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,0,1,0,0,0,1,0,0,1,0,1,5
HOMICÍDIO CULPOSO OUTROS,0,0,1,0,0,0,0,0,0,0,0,0,1
TENTATIVA DE HOMICÍDIO,0,0,0,0,0,0,1,0,0,0,0,2,3
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0
LESÃO CORPORAL DOLOSA,34,28,34,17,21,22,24,18,17,20,26,25,286
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,18,13,20,15,17,17,26,12,19,12,7,13,189
LESÃO CORPORAL CULPOSA - OUTRAS,1,0,0,1,1,1,0,0,0,0,1,0,5
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
TOTAL DE ESTUPRO (4),0,0,0,0,0,0,0,0,1,1,0,0,2
TOTAL DE ROUBO - OUTROS (1),71,54,70,54,55,78,72,61,67,80,74,68,804
ROUBO DE VEÍCULO,34,32,41,36,57,55,61,54,35,60,53,40,558
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0
ROUBO DE CARGA,1,3,2,1,0,0,0,0,0,1,2,1,11
FURTO - OUTROS,56,73,58,71,77,71,75,73,54,72,81,68,829
FURTO DE VEÍCULO,70,51,67,66,54,66,64,44,49,47,43,39,660
