Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),7,4,1,6,3,1,1,1,1,3,4,1,33.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),7,4,1,6,3,1,1,1,1,3,4,1,33.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,1,0,0,0,3,0,1,0,0,0,5.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,1,0,0,0,0,1,0,0,0,2.0
TENTATIVA DE HOMICÍDIO,0,1,2,2,2,2,4,0,1,3,4,2,23.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,15,12,21,32,22,16,22,21,26,27,23,34,271.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,19,20,20,27,16,19,21,21,27,29,29,22,270.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,2,4,0,0,1,2,2,1,2,0,14.0
LATROCÍNIO,1,0,1,1,0,0,1,0,0,0,0,0,4.0
Nº DE VÍTIMAS EM LATROCÍNIO,1,0,1,1,0,0,1,0,0,0,0,0,4.0
TOTAL DE ESTUPRO (4),1,0,0,0,0,0,0,0,1,2,1,0,5.0
TOTAL DE ROUBO - OUTROS (1),60,62,75,78,91,100,73,76,89,82,79,85,950.0
ROUBO DE VEÍCULO,15,12,25,15,18,8,11,13,17,18,21,12,185.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,6,1,2,1,1,4,3,4,0,1,3,2,28.0
FURTO - OUTROS,160,91,136,121,126,153,134,125,157,172,163,127,1665.0
FURTO DE VEÍCULO,48,46,45,57,50,39,39,36,41,43,43,22,509.0
