Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),1,1,0,0,1,3,0,1,1,0,3,1,12.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,1,0,0,1,3,0,1,1,0,4,1,13.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,1,1,0,0,0,1,0,1,1,0,1,6.0
HOMICÍDIO CULPOSO OUTROS,0,1,0,0,0,0,0,0,0,0,0,0,1.0
TENTATIVA DE HOMICÍDIO,0,3,2,2,0,0,0,1,1,0,1,3,13.0
LESÃO CORPORAL DOLOSA,30,35,35,30,33,28,30,30,34,42,51,42,420.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,20,28,31,34,42,19,28,35,26,30,31,27,351.0
LESÃO CORPORAL CULPOSA - OUTRAS,1,2,0,3,1,0,1,5,0,2,2,3,20.0
LATROCÍNIO,1,0,0,0,0,0,0,0,0,0,0,0,1.0
Nº DE VÍTIMAS EM LATROCÍNIO,1,0,0,0,0,0,0,0,0,0,0,0,1.0
TOTAL DE ESTUPRO (4),3,1,1,1,4,1,2,1,1,2,0,2,19.0
TOTAL DE ROUBO - OUTROS (1),66,59,89,73,87,92,82,109,86,114,90,110,1057.0
ROUBO DE VEÍCULO,12,7,14,8,10,6,11,14,8,9,11,17,127.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,1,1.0
ROUBO DE CARGA,6,1,10,8,6,5,2,2,5,7,3,10,65.0
FURTO - OUTROS,237,228,207,253,243,234,210,240,276,299,231,295,2953.0
FURTO DE VEÍCULO,45,47,34,25,26,27,45,20,32,50,33,22,406.0
