Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),1,5,0,7,2,1,0,6,2,2,2,1,29.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,5,0,7,2,1,0,7,2,2,2,1,30.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,1,0,1,2,0,1,0,0,0,0,1,6.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,1,3,1,1,3,0,2,2,3,1,3,5,25.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,13,20,26,21,18,11,20,13,19,14,22,36,233.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,23,19,19,27,24,30,33,28,34,42,22,36,337.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,0,0,0,1,0,0,0,0,0,1.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),1,0,0,0,0,0,0,1,1,2,1,0,6.0
TOTAL DE ROUBO - OUTROS (1),53,85,96,79,89,73,77,87,67,108,80,65,959.0
ROUBO DE VEÍCULO,9,11,18,10,15,16,17,16,23,29,21,17,202.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,1,1,0,0,4,1,2,2,2,2,5,2,22.0
FURTO - OUTROS,127,91,120,96,106,113,117,111,102,159,121,152,1415.0
FURTO DE VEÍCULO,41,28,39,23,37,27,36,56,41,39,48,22,437.0
