Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),1,0,2,2,0,1,...,...,...,...,...,...,6.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,0,2,2,0,1,...,...,...,...,...,...,6.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,...,...,...,...,...,...,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,...,...,...,...,...,...,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,1,0,2,1,0,...,...,...,...,...,...,4.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,...,...,...,...,...,...,0.0
TENTATIVA DE HOMICÍDIO,0,0,2,0,0,2,...,...,...,...,...,...,4.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,...,...,...,...,...,...,0.0
LESÃO CORPORAL DOLOSA,47,44,77,61,45,40,...,...,...,...,...,...,314.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,16,13,17,13,21,17,...,...,...,...,...,...,97.0
LESÃO CORPORAL CULPOSA - OUTRAS,2,0,1,1,2,2,...,...,...,...,...,...,8.0
LATROCÍNIO,0,0,0,0,0,0,...,...,...,...,...,...,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,...,...,...,...,...,...,0.0
TOTAL DE ESTUPRO (4),2,5,3,1,1,3,...,...,...,...,...,...,15.0
ESTUPRO,2,3,0,0,0,2,...,...,...,...,...,...,7.0
ESTUPRO DE VULNERÁVEL,0,2,3,1,1,1,...,...,...,...,...,...,8.0
TOTAL DE ROUBO - OUTROS (1),104,83,83,110,138,105,...,...,...,...,...,...,623.0
ROUBO - OUTROS,102,82,82,110,137,105,...,...,...,...,...,...,618.0
ROUBO DE VEÍCULO,6,4,2,2,5,1,...,...,...,...,...,...,20.0
ROUBO A BANCO,0,0,0,0,0,0,...,...,...,...,...,...,0.0
ROUBO DE CARGA,2,1,1,0,1,0,...,...,...,...,...,...,5.0
FURTO - OUTROS,393,357,427,407,432,436,...,...,...,...,...,...,2452.0
FURTO DE VEÍCULO,38,19,27,35,35,30,...,...,...,...,...,...,184.0
