Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),3,1,2,3,0,2,1,1,3,1,2,2,21.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),3,1,2,3,0,2,1,1,3,1,2,2,21.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,1,1,0,0,0,0,1,1,0,0,0,4.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,3,4,0,3,3,2,2,3,1,2,2,3,28.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,19,16,18,30,14,15,18,25,18,20,23,23,239.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,20,19,28,27,20,26,26,21,21,25,21,27,281.0
LESÃO CORPORAL CULPOSA - OUTRAS,1,1,1,3,1,0,1,1,1,2,1,3,16.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),1,0,0,0,1,0,0,0,0,0,0,1,3.0
TOTAL DE ROUBO - OUTROS (1),79,88,99,112,114,120,118,130,97,94,103,99,1253.0
ROUBO DE VEÍCULO,16,17,12,15,11,13,10,16,11,12,11,9,153.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,4,3,1,3,3,1,1,1,1,2,0,2,22.0
FURTO - OUTROS,209,126,164,180,159,185,145,187,155,199,136,165,2010.0
FURTO DE VEÍCULO,31,32,40,34,29,27,36,26,33,32,23,17,360.0
