Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,1,0,3,0,0,0,0,0,3,2,9.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,1,0,3,0,0,0,0,0,3,2,9.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,1,1,0,0,1,0,2,1,0,6.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,0,0,0,0,1,1,1,2,0,0,0,0,5.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,24,20,18,19,21,19,17,19,22,20,32,23,254.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,32,33,43,31,30,33,28,35,39,22,31,30,387.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,1,0,0,1.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,1,0,0,1.0
TOTAL DE ESTUPRO (4),1,0,0,0,1,2,1,1,0,0,2,1,9.0
TOTAL DE ROUBO - OUTROS (1),59,75,69,89,88,95,87,92,108,88,85,82,1.017
ROUBO DE VEÍCULO,14,26,23,25,17,33,15,26,44,43,32,19,317.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,4,7,2,6,8,5,8,10,8,12,7,4,81.0
FURTO - OUTROS,113,114,135,141,119,136,140,115,135,126,164,136,1.574
FURTO DE VEÍCULO,23,31,21,41,34,41,33,32,29,59,40,22,406.0
